name,mass,radius,orbital_period,semi_major_axis,eccentricity,temp_calculated,detection_type,star_name,star_metallicity,star_mass,star_radius,star_teff,kepler_ratio,orbital_velocity,thermal_equilibrium,star_compactness,radius_period_ratio,log_semi_major,star_mass_orbit_ratio,orbital_frequency,star_density,radius_normalized,log_radius,log_mass,mass_source
K2-70 b,0.034702077706091065,0.258,13.97896,0.1112,0.15,639.96,Primary Transit,K2-70,0.1079999999999999,0.94,0.93,5622.0,142113.50888286837,0.0499815584391378,8.078928984245253e+16,1.010752688172043,0.0184563086238175,-0.9538952127539614,8.453237410071942,0.0715360799372771,1.168635319889054,0.2774193548387096,-1.3547956940605197,,Predicted
K2-71 b,0.03423135303955827,0.192,6.98541,0.0559,0.1452,455.80000000000007,Primary Transit,K2-71,-0.2812,0.48,0.43,4006.0,279349.80947363965,0.0502805216402958,8.241763801872626e+16,1.1162790697674418,0.0274858598135256,-1.2525881921135766,8.586762075134168,0.1431555198621126,6.037204271322022,0.4465116279069767,-1.6502599069543555,,Predicted
K2-72 b,0.004347548068265497,0.096,5.577212,0.04,0.11,640.8,Primary Transit,K2-72,-0.0354,0.27,0.33,3360.47,486020.21395225,0.0450632703736532,7.970399829369451e+16,0.8181818181818182,0.0172129013564483,-1.3979400086720375,6.75,0.1793010557963369,7.513148009015778,0.2909090909090909,-2.3434070875143007,,Predicted
K2-72 c,0.004611783586842273,0.1029999999999999,15.189034,0.078,0.11,640.8,Primary Transit,K2-72,-0.0989999999999999,0.27,0.33,3360.47,486156.9519318346,0.0322659396219672,2.096094629682959e+16,0.8181818181818182,0.0067812080741935,-1.1079053973095196,3.4615384615384617,0.0658369715941119,7.513148009015778,0.3121212121212121,-2.2730262907525014,,Predicted
K2-72 d,0.0032460882431803915,0.09,7.760178,0.05,0.11,640.8,Primary Transit,K2-72,-0.1702,0.27,0.33,3360.47,481762.9007334719,0.0404835127955801,5.101055890796448e+16,0.8181818181818182,0.011597672115253,-1.3010299956639813,5.4,0.1288630235028114,7.513148009015778,0.2727272727272727,-2.407945608651872,,Predicted
K2-72 e,0.013600570387966172,0.1149999999999999,24.158868,0.106,0.11,755.2,Primary Transit,K2-72,-0.1126,0.27,0.33,3360.47,490044.5527527959,0.027568247095064,1.134980395780627e+16,0.8181818181818182,0.0047601568086716,-0.9746941347352298,2.547169811320755,0.0413926679014927,7.513148009015778,0.3484848484848485,-2.162823150618887,,Predicted
K2-73 b,0.10319528149339682,0.219,7.49543,0.07619,0.163,487.02,Primary Transit,K2-73,0.04,1.02,1.058,5867.0,127027.91932331292,0.0638677018602018,2.0411193774406512e+17,0.9640831758034026,0.0292178033815271,-1.1181020264269887,13.387583672397954,0.1334146273129093,0.8612776324800534,0.2069943289224952,-1.5186835491656363,,Predicted
K2-73 c,1.8036441669590102,0.22496,1000.0,2.00307314558337,0.07,186.1,Radial Velocity,K2-73,0.04,1.02,1.058,5867.0,124425.55147058828,0.0125856797575354,295304956050225.44,0.9640831758034026,0.0242621329866395,0.3016968085762614,0.5092175501673644,0.001,0.8612776324800534,0.2542857142857143,-1.491832670359837,,Predicted
K2-74 b,0.03270199009508117,0.206,19.5666,0.1402,0.3064,778.4000000000001,Primary Transit,K2-74,-0.0335999999999999,0.96,0.98,6060.0,138927.01123276167,0.0450207281830557,6.861111378283725e+16,0.979591836734694,0.0105281448999826,-0.8532519863693602,6.847360912981455,0.0511074995144787,1.0199831702776905,0.210204081632653,-1.579879110192556,,Predicted
K2-75 b,0.19302025898506606,0.238,7.8142,0.081,0.3036,485.19999999999993,Primary Transit,K2-75,0.0361999999999999,1.16,1.56,5995.0,114898.40196748084,0.0651298930001211,1.9687325057165446e+17,0.7435897435897435,0.0304573724757492,-1.0915149811213505,14.320987654320986,0.1279721532594507,0.3055513410542996,0.1525641025641025,-1.4354846053106625,,Predicted
K2-75 c,0.14992950602808186,0.247,18.311,0.1429,0.2976,468.2,Primary Transit,K2-75,-0.0621999999999999,1.16,1.56,5995.0,114901.96051190756,0.0490343061763946,6.3254625984523576e+16,0.7435897435897435,0.013489159521599,-0.8449677712090298,8.117564730580826,0.054611981868822,0.3055513410542996,0.1583333333333333,-1.3983669423541598,,Predicted
K2-7 b,0.034709221866192116,0.238,28.67992,0.1814,0.1396,651.0,Primary Transit,K2-7,-0.2499999999999999,1.0,1.56,5699.0,137798.35178352083,0.0397410388425901,3.2056792232082e+16,0.641025641025641,0.008298488977654,-0.7413627172759235,5.512679162072767,0.0348676007464456,0.2634063284950859,0.1525641025641025,-1.4354846053106625,,Predicted
K2-80 b,0.10874720012472612,0.1789999999999999,19.0918,0.135,0.37666,634.6800000000001,Primary Transit,K2-80,0.382,0.9,0.87,5441.0,148146.85860488744,0.0444290227463751,4.808917943919676e+16,1.0344827586206895,0.0093757529410532,-0.8696662315049939,6.666666666666666,0.0523785080505766,1.366736370221548,0.2057471264367816,-1.7203694731413823,,Predicted
K2-80 c,0.016259590163030056,0.131,5.605,0.0596,0.5566599999999999,697.0,Primary Transit,K2-80,0.172,0.9,0.87,5441.0,148392.67190183405,0.0668113905990906,2.4673024167812288e+17,1.0344827586206895,0.023371989295272,-1.2247537402597637,15.100671140939598,0.1784121320249777,1.366736370221548,0.1505747126436781,-2.0325579557809856,,Predicted
K2-80 d,0.0488508493250518,0.228,28.867253,0.1807928399310252,0.24744,695.2,Primary Transit,K2-80,0.2619999999999999,0.9,0.87,5441.0,141015.62499999997,0.0393509876224761,2.6813434760749816e+16,1.0344827586206895,0.0078982229448711,-0.7428187731970516,4.978073248605207,0.0346413287055751,1.366736370221548,0.2620689655172414,-1.4784096500276962,,Predicted
K2-81 b,0.02216982025903271,0.1759999999999999,6.102325,0.059,0.06,509.576,Primary Transit,K2-81,-0.2558000000000001,0.75,0.63,4674.13,181315.3750170417,0.0607486381213054,1.371194697559098e+17,1.1904761904761905,0.0288414661624872,-1.2291479883578558,12.71186440677966,0.1638719668323139,2.9994361060120696,0.2793650793650793,-1.7372712839439854,,Predicted
K2-83 b,0.007461740986327316,0.1109999999999999,2.74697,0.03014,0.134,993.0,Primary Transit,K2-83,-0.1921999999999999,0.48,0.42,3910.0,275599.2865627168,0.068939669948486,2.572885939603241e+17,1.1428571428571428,0.0404081588077044,-1.520856752021387,15.9256801592568,0.3640374667360764,6.478781988986071,0.2642857142857143,-2.198225077669803,,Predicted
K2-83 c,0.012873011780507464,0.132,9.99767,0.07131,0.148,598.0,Primary Transit,K2-83,-0.2044,0.48,0.42,3910.0,275642.5670597565,0.0448158365154057,4.59627660438274e+16,1.1428571428571428,0.0132030763167818,-1.1468495635521574,6.731173748422381,0.1000233054301652,6.478781988986071,0.3142857142857143,-2.0249533563957662,,Predicted
K2-84 b,0.03634302705466231,0.215,6.4215,0.0665,0.35,629.8,Primary Transit,K2-84,0.0986,0.95,0.93,5652.0,140219.37851015688,0.0650676357435867,2.3076254611811088e+17,1.021505376344086,0.0334812738456746,-1.1771783546968957,14.285714285714285,0.1557268550961613,1.1810676105261717,0.2311827956989247,-1.5371172508544744,,Predicted
K2-84 c,0.028558678168671026,0.181,27.86,0.1768,0.27,870.76,Primary Transit,K2-84,0.0384,0.95,0.93,5652.0,140447.9621564517,0.0398731931912904,3.264706104920865e+16,1.021505376344086,0.0064967695620961,-0.7525177393229456,5.373303167420814,0.0358937544867193,1.1810676105261717,0.1946236559139784,-1.7092582477163114,,Predicted
K2-85 b,0.004175042833746102,0.09,0.684533,0.01263,0.1972,870.72,Primary Transit,K2-85,-0.2598,0.57,0.51,4268.0,232583.4066069541,0.1159281297317706,2.0801322242281285e+18,1.1176470588235292,0.1314764956547018,-1.898596649444669,45.13064133016626,1.4608499517189093,4.296989845534522,0.1764705882352941,-2.407945608651872,,Predicted
K2-86 b,0.025064409783510464,0.175,8.77683,0.077,0.2902,504.3999999999999,Primary Transit,K2-86,-0.1512,0.79,0.76,5482.0,168734.2313675025,0.0551230078117985,1.523262232755905e+17,1.0394736842105263,0.0199388617530475,-1.1135092748275182,10.25974025974026,0.1139363528745572,1.7996428050736255,0.2302631578947368,-1.742969305058623,,Predicted
K2-88 b,0.013133941628757058,0.1099999999999999,4.6122,0.0345,0.124,866.0,Primary Transit,K2-88,-0.0424,0.26,0.26,3537.0,518034.85055203945,0.0469992396465235,1.3149282294993571e+17,1.0,0.0238497896882182,-1.4621809049267258,7.536231884057971,0.2168162698928928,14.792899408284024,0.4230769230769231,-2.207274913189721,,Predicted
K2-89 b,0.0008774351862151091,0.0549999999999999,1.096026,0.01462,0.1766,511.6,Primary Transit,K2-89,0.026,0.35,0.32,3691.0,384414.3536285183,0.0838120347427575,8.683232616029286e+17,1.09375,0.0501812913197314,-1.8350526273781584,23.939808481532147,0.9123871149042084,10.681152343749998,0.171875,-2.900422093749666,,Predicted
K2-8 b,0.042140377455972516,0.319,10.35239,0.0856,0.1148,631.0,Primary Transit,K2-8,0.0199999999999999,0.78,0.75,4846.0,170867.69274390396,0.0519532844391075,7.526379448650757e+16,1.04,0.030814140502821,-1.0675262353228467,9.112149532710282,0.0965960517329814,1.848888888888889,0.4253333333333333,-1.1425641761972924,,Predicted
K2-8 c,0.02634059776086943,0.215,5.06416,0.0532,0.0808,801.0,Primary Transit,K2-8,0.0199999999999999,0.78,0.75,4846.0,170325.60501258806,0.0660061013755398,1.948544707051897e+17,1.04,0.04245521468516,-1.274088367704952,14.661654135338347,0.1974661148146977,1.848888888888889,0.2866666666666667,-1.5371172508544744,,Predicted
K2-90 c,0.009965058510125552,0.1159999999999999,2.900706,0.035,0.19,1033.8,Primary Transit,K2-90,-0.225,0.63,0.62,4484.0,196247.12066323028,0.0758130902446802,3.300094125204375e+17,1.0161290322580645,0.039990264439071,-1.4559319556497243,18.0,0.3447436589575089,2.6434157967171297,0.1870967741935484,-2.1541650878757723,,Predicted
K2-91 b,0.004525088759525589,0.098,1.419549,0.0164,0.0698,706.0,Primary Transit,K2-91,0.1162,0.2899999999999999,0.28,3622.0,456845.3744597527,0.0725894203283896,6.398911265818559e+17,1.0357142857142856,0.0690360107329863,-1.785156151952302,17.68292682926829,0.7044490891121054,13.210641399416906,0.35,-2.322787800311565,,Predicted
K2-99 c,1.5198960584283094,0.1482,522.2,1.43,0.21,390.0,Radial Velocity,K2-99,0.21,1.63,2.63,6217.0,93253.60345556936,0.0172059651268992,730552438205252.6,0.6197718631178707,0.0242621329866395,0.1553360374650618,1.1398601398601398,0.0019149751053236,0.0896025478347049,0.2542857142857143,-1.9091925661201503,,Predicted
K2-9 b,0.020069384311074856,0.201,18.4498,0.091,0.069,314.0,Primary Transit,K2-9,-0.2499999999999999,0.2999999999999999,0.322,3528.0,451709.4209304764,0.0309905724156002,1.870817919848521e+16,0.9316770186335404,0.0108944270398595,-1.0409586076789064,3.2967032967032965,0.0542011295515398,8.985735683746194,0.6242236024844721,-1.6044503709230613,,Predicted
kappa CrB b,2.5385519264064476,0.350132,1251.0,2.6,0.073,939.8,Radial Velocity,kappa CrB,0.14,1.51,5.0,4960.0,89041.93218024579,0.0130585785760726,89532355408284.02,0.302,0.0242621329866395,0.414973347970818,0.5807692307692307,0.0007993605115907,0.01208,0.2542857142857143,-1.049445052742026,,Predicted
KELT-6 c,2.9475076635652115,0.2392999999999999,1276.0,2.39,0.21,1075.0,Radial Velocity,KELT-6,-0.27,1.126,1.529,6272.0,119263.52624858083,0.011768662134921,270912096284073.44,0.7364290385873119,0.0242621329866395,0.3783979009481377,0.4711297071129706,0.0007836990595611,0.3150039025696409,0.2542857142857143,-1.4300372840678095,,Predicted
Kepler-1000 b,0.49390556515542916,0.425,120.0181272,0.5416315993741401,0.01410812,1111.6,Primary Transit,Kepler-1000,0.35,1.4,1.51,6453.0,90652.90178571428,0.028355480846828,5910696680021450.0,0.9271523178807948,0.0035411317433055,-0.2662960063733315,2.584782722458793,0.0083320746901306,0.4066279188986424,0.2814569536423841,-0.8556661100577202,,Predicted
Kepler-1001 b,0.035621564564282567,0.281,14.30511983,0.1132153346325626,0.357,790.1999999999999,Primary Transit,Kepler-1001,-0.03,0.9,0.88,5491.0,141015.62499999997,0.0497271561206305,7.092433390256171e+16,1.0227272727272727,0.0196433167522791,-0.9460947454510724,7.949453163044792,0.0699050418230575,1.3206705484598047,0.3193181818181818,-1.2694006096483912,,Predicted
Kepler-1001 c,0.016368166128065575,0.1409999999999999,9.18186,0.0842425230713188,0.329,918.4,Primary Transit,Kepler-1001,-0.03,0.9,0.88,5491.0,141015.62499999997,0.0576475118550542,1.2809820488756584e+17,1.0227272727272727,0.0153563657036809,-1.0744686344680818,10.683440704144974,0.108910395061567,1.3206705484598047,0.1602272727272727,-1.958995388603969,,Predicted
Kepler-1002 Ab,0.03288775042756532,0.1560999999999999,4.33642933,0.0564,0.0,1453.0,Primary Transit,Kepler-1002 A,0.12,1.275,1.603,6180.0,104815.91608191664,0.0817196878716177,4.585594970574921e+17,0.7953836556456644,0.0359973582228307,-1.2487208960166578,22.606382978723403,0.2306044729201202,0.3095348964164059,0.0973799126637554,-1.8572584514607509,,Predicted
Kepler-1003 b,0.025547811701677046,0.1589999999999999,3.55485691,0.0479901926911387,0.1148,945.4,Primary Transit,Kepler-1003,0.01,1.11,1.17,6109.0,114336.99324324317,0.0848223377873401,6.047494932002824e+17,0.9487179487179488,0.0447275386957839,-1.318847506276575,23.129725840941628,0.2813052748162513,0.693051317640404,0.1358974358974359,-1.8388510767619055,,Predicted
Kepler-1004 b,0.10353209803462868,0.56,5.28789787,0.0625354745746606,0.138304,995.6,Primary Transit,Kepler-1004,-0.04,1.11,3.39,4972.0,114336.99324324317,0.074305893321841,1.562685490893413e+17,0.3274336283185841,0.1059021966322507,-1.203873549993694,17.749925263216472,0.1891110654147335,0.0284920622269719,0.1651917404129793,-0.579818495252942,,Predicted
Kepler-1005 b,0.014000051273981028,0.134,6.49801525,0.0692921285083888,0.117,1509.4,Primary Transit,Kepler-1005,0.0199999999999999,1.0,1.06,5782.0,126914.06249999993,0.0670012714647151,2.327794003201467e+17,0.9433962264150942,0.0206216813664757,-1.1593160978490125,14.431653660039249,0.1538931445259381,0.8396192830323018,0.1264150943396226,-2.0099154790312257,,Predicted
Kepler-1006 Ab,0.023842365167585932,0.137,19.76172042,0.1484888331510892,0.1464,1212.2,Primary Transit,Kepler-1006 A,-0.14,1.064,1.175,6327.0,119280.13392857136,0.0472116209978829,7.267813073471325e+16,0.9055319148936172,0.0069325947887284,-0.8283062054929934,7.165521995296217,0.0506028816695505,0.6558854974331314,0.116595744680851,-1.987774353154012,,Predicted
Kepler-1007 Ab,0.0052289205389086475,0.1025999999999999,5.18498961,0.048,0.0,652.0,Primary Transit,Kepler-1007 A,0.23,0.73,0.7,4587.0,243092.78479282363,0.0581665379160943,1.921465034044101e+17,1.042857142857143,0.0197878892181618,-1.3187587626244128,15.208333333333332,0.1928644173310117,2.1282798833819245,0.1465714285714285,-2.2769173462454684,,Predicted
Kepler-1008 Ab,0.016487482296402928,0.1159999999999999,12.43929428,0.0951,0.0,627.0,Primary Transit,Kepler-1008 A,0.045,0.85,0.724,5066.94,179907.7754370923,0.0480357574362955,7.288229045888962e+16,1.1740331491712708,0.0093252878651247,-1.021819483062586,8.937960042060988,0.0803904126303859,2.2397689882239376,0.1602209944751381,-2.1541650878757723,,Predicted
Kepler-1009 b,0.026291085543620335,0.194,11.35011917,0.0842909669954211,0.2958,753.2,Primary Transit,Kepler-1009,-0.12,0.59,0.57,4027.0,215108.5805084745,0.0466616920422686,3.701386581077162e+16,1.0350877192982455,0.0170923315512642,-1.0742189638597002,6.999563785192424,0.0881048018106403,3.1858655564735177,0.3403508771929825,-1.6398971199188088,,Predicted
Kepler-100 e,0.0759415240374551,0.2322,60.89,0.31,0.026,938.0,Radial Velocity,Kepler-100,0.0199999999999999,1.08,1.49,5825.0,124453.42888791916,0.0319886261327914,1.1980096908331164e+16,0.7248322147651007,0.0242621329866395,-0.5086383061657274,3.483870967741936,0.0164230579733946,0.3264862910522502,0.2542857142857143,-1.460156209718346,,Predicted
Kepler-1010 Ab,0.03540983530822274,0.2177,34.2685741,0.193,0.0,477.0,Primary Transit,Kepler-1010,-0.01,0.86,0.79,5123.0,163350.3769475177,0.0353867879284087,1.849195404511909e+16,1.0886075949367089,0.0063527592179564,-0.7144426909922262,4.455958549222798,0.0291812550204707,1.744283920744606,0.2755696202531645,-1.524637310741635,,Predicted
Kepler-1011 b,0.033277989267072636,0.256,5.75322197,0.0619133973566959,0.2844,799.6,Primary Transit,Kepler-1011,0.08,0.91,0.88,5416.0,139466.00274725267,0.0676166069408866,2.2446330414616717e+17,1.0340909090909092,0.0444968056742646,-1.2082153644124818,14.697949698306823,0.1738156471650962,1.3353446656649135,0.2909090909090909,-1.3625778345025743,,Predicted
Kepler-1012 b,0.012493556648154734,0.1149999999999999,5.50860439,0.0610143996418675,0.102,928.08,Primary Transit,Kepler-1012,0.05,0.95,0.91,5556.0,133593.74999999997,0.0695938121917238,2.559671680662949e+17,1.0439560439560438,0.0208764310990936,-1.214567657661379,15.570095019801164,0.1815341834703798,1.26066422407444,0.1263736263736263,-2.162823150618887,,Predicted
Kepler-1013 b,0.030682523681483685,0.192,18.93054959,0.1317550406452207,0.18144,741.4,Primary Transit,Kepler-1013,0.04,0.81,0.76,4954.0,156684.02777777772,0.0437304438306537,3.469680859987584e+16,1.0657894736842106,0.0101423362849129,-0.8802327606882536,6.147772381484079,0.052824668150588,1.845203382417262,0.2526315789473684,-1.6502599069543555,,Predicted
Kepler-1014 b,0.031317782373432634,0.213,16.57110363,0.1239439304607206,0.0674,624.6,Primary Transit,Kepler-1014,-0.06,0.88,0.84,5388.0,144220.52556818177,0.046995221330644,5.486050736877586e+16,1.0476190476190477,0.0128537003180879,-0.9067747357937584,7.099984619891351,0.0603460108830421,1.4847208724759748,0.2535714285714285,-1.546463113272712,,Predicted
Kepler-1015 b,0.08763860472083844,0.317,16.00494214,0.1443427293699039,0.1704,1246.8,Primary Transit,Kepler-1015,0.06,1.49,1.81,6769.0,85177.22315436242,0.0566657541428125,1.0076465683696349e+17,0.8232044198895028,0.0198063821304136,-0.8406050869066021,10.32265363488874,0.0624807007268568,0.2512757302553349,0.1751381215469613,-1.1488535051048565,,Predicted
Kepler-1016 b,0.0242597894625757,0.194,1.95452434,0.0310029156193578,0.1798,979.2,Primary Transit,Kepler-1016,-0.03,0.99,1.0,5821.0,128196.02272727268,0.0996646907447966,1.194497707487869e+18,0.99,0.0992568862048553,-1.5085974617187612,31.9324805497279,0.5116334340456461,0.99,0.194,-1.6398971199188088,,Predicted
Kepler-1016 c,0.15680956988193995,0.328,105.6551369,0.4432365449890224,0.2155999999999999,715.2,Primary Transit,Kepler-1016,-0.03,0.99,1.0,5821.0,128196.0227272727,0.0263587500692554,5844122023843967.0,0.99,0.0031044396857906,-0.3533644390901875,2.2335703388909844,0.0094647551396055,0.99,0.328,-1.1147416705979931,,Predicted
Kepler-1017 b,0.03597224461984534,0.178,7.23400469,0.0726513337357402,0.2696,1124.8,Primary Transit,Kepler-1017,0.04,0.93,0.87,5473.0,136466.73387096764,0.0631022251487376,1.6998656953418714e+17,1.0689655172413794,0.0246060111415271,-1.138756408499401,12.800866166927555,0.1382360176490292,1.412294249228933,0.2045977011494252,-1.725971728690052,,Predicted
Kepler-1018 b,0.040405926592323296,0.23,49.1013514,0.25856685055158,0.296,770.4,Primary Transit,Kepler-1018,-0.05,0.91,0.88,5518.0,139466.0027472527,0.033087143021269,1.3866954591104896e+16,1.0340909090909092,0.0046841887940379,-0.5874271544182845,3.519399327712619,0.0203660382349476,1.3353446656649135,0.2613636363636363,-1.4696759700589417,,Predicted
