name,mass,radius,orbital_period,semi_major_axis,detection_type,star_name,star_metallicity,star_mass,star_radius,star_teff,log_radius,kepler_ratio,orbital_velocity,thermal_equilibrium,star_compactness,radius_period_ratio,log_semi_major,star_mass_orbit_ratio,orbital_frequency,star_density,radius_normalized,log_mass,mass_source
Kepler-288 b,0.017583500064691907,0.149,6.097326,0.065,Primary Transit,Kepler-288,-0.219,0.89,1.09,5918.0,-1.903808973036678,135375.09094319888,0.0669813365673203,2.9031744293021914e+17,0.8165137614678899,0.0244369417019854,-1.1870866433571443,13.692307692307692,0.1640063201475532,0.6872432972543471,0.136697247706422,,Predicted
Kepler-288 c,0.050256102348058086,0.254,19.305772,0.14,Primary Transit,Kepler-288,-0.219,0.89,1.09,5918.0,-1.3704210119636004,135828.2917332303,0.0455638833300808,6.258118348878448e+16,0.8165137614678899,0.0131566870260355,-0.8538719643217619,6.357142857142857,0.0517979804174627,0.6872432972543471,0.2330275229357798,,Predicted
Kepler-288 d,0.034618294994000785,0.238,56.633742,0.287,Primary Transit,Kepler-288,-0.219,0.89,1.09,5918.0,-1.4354846053106625,135676.56064081838,0.031840985947221,1.489141784385116e+16,0.8165137614678899,0.0042024417175188,-0.5421181032660077,3.101045296167248,0.0176573181408355,0.6872432972543471,0.218348623853211,,Predicted
Kepler-290 b,0.023340954254271754,0.201,14.589347,0.11,Primary Transit,Kepler-290,-0.061,1.4176,0.74,5147.0,-1.6044503709230613,159916.6385322382,0.0473736339117682,5.800044193461826e+16,0.9957332605531296,0.013777175907873,-0.958607314841775,11.632943684351554,0.0685431637207614,1.146640925529523,0.2716216216216216,,Predicted
Kepler-290 c,0.03178868177685979,0.241,36.77031,0.205,Primary Transit,Kepler-290,-0.061,1.4176,0.74,5147.0,-1.422958345491482,156939.7655281961,0.0350297016253552,1.669971082472055e+16,0.9957332605531296,0.0065542009300438,-0.6882461389442457,11.632943684351554,0.0271958544815096,1.146640925529523,0.3256756756756757,,Predicted
Kepler-291 b,0.022002415338014756,0.193,3.546511,0.047,Primary Transit,Kepler-291,0.07,1.03,1.02,6002.0,-1.6450650900772514,121145.99147704268,0.0832676705182757,5.874734559493056e+17,1.0098039215686274,0.0544196817661075,-1.3279021420642825,21.91489361702128,0.2819672630368269,0.9705920045834556,0.1892156862745098,,Predicted
Kepler-291 c,0.039686981571366485,0.168,5.700786,0.065,Primary Transit,Kepler-291,0.07,1.03,1.02,6002.0,-1.783791299578878,118339.41199015384,0.071640479920957,3.071547607555067e+17,1.0098039215686274,0.0294696205049619,-1.1870866433571443,15.846153846153848,0.1754144077676306,0.9705920045834556,0.1647058823529411,,Predicted
Kepler-292 b,0.009856194470072653,0.118,2.580827,0.035,Primary Transit,Kepler-292,0.077,0.88,0.83,5299.0,-2.137070654516472,155350.8572344956,0.0852096966403736,6.4363490654596e+17,1.0602409638554218,0.0457217783291944,-1.4559319556497243,25.142857142857142,0.3874726977050379,1.539034640521733,0.1421686746987951,,Predicted
Kepler-292 c,0.013362102749227533,0.131,3.715335,0.045,Primary Transit,Kepler-292,0.077,0.88,0.83,5299.0,-2.0325579557809856,151481.08820000003,0.0761017078737398,3.8935938791051904e+17,1.0602409638554218,0.0352592700254485,-1.3467874862246565,19.55555555555556,0.2691547330186914,1.539034640521733,0.1578313253012048,,Predicted
Kepler-292 d,0.022413664661117813,0.199,7.055679,0.068,Primary Transit,Kepler-292,0.077,0.88,0.83,5299.0,-1.6144504542576446,158325.50806228686,0.0605549941952024,1.7051314025060573e+17,1.0602409638554218,0.0282042309464475,-1.1674910872937636,12.941176470588234,0.1417298037509926,1.539034640521733,0.2397590361445783,,Predicted
Kepler-292 e,0.01946461241903892,0.238,11.97901,0.097,Primary Transit,Kepler-292,0.077,0.88,0.83,5299.0,-1.4354846053106625,157226.82776865317,0.0508780754667055,8.379772138577968e+16,1.0602409638554218,0.0198680859269672,-1.0132282657337552,9.072164948453608,0.0834793526343161,1.539034640521733,0.2867469879518072,,Predicted
Kepler-292 f,0.023907672685841447,0.21,20.834237,0.141,Primary Transit,Kepler-292,0.077,0.88,0.83,5299.0,-1.5606477482646683,154845.2410181606,0.0425227536920272,3.965860673601938e+16,1.0602409638554218,0.0100795627888844,-0.8507808873446201,6.241134751773051,0.0479979180423069,1.539034640521733,0.253012048192771,,Predicted
Kepler-293 b,0.04189686195499253,0.274,19.254196,0.144,Primary Transit,Kepler-293,0.134,1.01,0.96,5804.0,-1.2946271725940668,124154.73880851876,0.0469912472187288,5.472485642964198e+16,1.0520833333333337,0.0142306643185724,-0.8416375079047503,7.013888888888889,0.0519367310896804,1.1415834780092595,0.2854166666666667,,Predicted
Kepler-293 c,0.039485078682873855,0.342,54.155743,0.286,Primary Transit,Kepler-293,0.134,1.01,0.96,5804.0,-1.0729445419195318,125369.22402731962,0.0331819101411527,1.3873228800003134e+16,1.0520833333333337,0.0063151197094646,-0.543633966870957,3.531468531468532,0.018465262308376,1.1415834780092595,0.35625,,Predicted
Kepler-294 b,0.027037461939688142,0.158,3.701212,0.048,Primary Transit,Kepler-294,-0.001,0.5642,0.98,5913.0,-1.84516024595517,123869.45049320022,0.0814849013632886,5.3057775920909766e+17,0.9957332605531296,0.0426887192627712,-1.3187587626244128,11.632943684351554,0.2701817674858938,1.146640925529523,0.1612244897959183,,Predicted
Kepler-294 c,0.054841189314300716,0.242,6.6264,0.071,Primary Transit,Kepler-294,-0.001,0.5642,0.98,5913.0,-1.4188175528254507,122681.83140501412,0.0673225517339355,2.4250171736119046e+17,0.9957332605531296,0.0365205843293492,-1.1487416512809248,11.632943684351554,0.1509115054931788,1.146640925529523,0.246938775510204,,Predicted
Kepler-295 b,0.013334784495267198,0.109,12.645164,0.099,Primary Transit,Kepler-295,-0.332,0.1663999999999998,0.9,5603.0,-2.2164073967529934,164794.7411951326,0.0491915601419466,1.0055695194825843e+17,0.9957332605531296,0.008619896112063,-1.00436480540245,11.632943684351554,0.0790816157070007,1.146640925529523,0.1211111111111111,,Predicted
Kepler-295 c,0.02263464587277286,0.104,21.526258,0.142,Primary Transit,Kepler-295,-0.332,0.1663999999999998,0.9,5603.0,-2.2633643798407643,161834.84982389616,0.0414476270617727,4.887714173997625e+16,0.9957332605531296,0.0048313088136358,-0.8477116556169435,11.632943684351554,0.0464548924388066,1.146640925529523,0.1155555555555555,,Predicted
Kepler-295 d,0.01962475920539811,0.121,33.884054,0.192,Primary Transit,Kepler-295,-0.332,0.1663999999999998,0.9,5603.0,-2.111964733385396,162213.51842172636,0.0356029293005636,2.673499039835289e+16,0.9957332605531296,0.0035710012739325,-0.7166987712964504,11.632943684351554,0.0295124072225832,1.146640925529523,0.1344444444444444,,Predicted
Kepler-296 Ab,0.019995331095348495,0.144,10.864384,0.079,Primary Transit,Kepler-296 A,-0.23,0.38,0.37,3544.33,-1.9379419794061368,239402.642994684,0.0456879689881347,2.528613313838656e+16,1.027027027027027,0.0132543179622517,-1.1023729087095586,4.810126582278481,0.092043874737859,7.502023572147751,0.3891891891891891,,Predicted
Kepler-296 Ac,0.02648013874597006,0.178,5.8416366,0.0521,Primary Transit,Kepler-296 A,-0.23,0.38,0.37,3544.33,-1.725971728690052,241299.21183537936,0.0560380552436377,5.8138143064854056e+16,1.027027027027027,0.0304709128945131,-1.2831622767004756,7.293666026871401,0.1711849039017593,7.502023572147751,0.481081081081081,,Predicted
Kepler-296 Ad,0.02070485298522813,0.186,19.850291,0.118,Primary Transit,Kepler-296 A,-0.23,0.38,0.37,3544.33,-1.6820086052689358,239821.28941169803,0.0373503776970922,1.133372284664396e+16,1.027027027027027,0.0093701397123095,-0.9281179926938746,3.220338983050848,0.0503770952274704,7.502023572147751,0.5027027027027027,,Predicted
Kepler-296 Ae,0.02106326782296009,0.136,34.14211,0.169,Primary Transit,Kepler-296 A,-0.23,0.38,0.37,3544.33,-1.995100393246085,241501.927101756,0.0311011333779122,5525393260623595.0,1.027027027027027,0.0039833507653744,-0.7721132953863264,2.2485207100591715,0.0292893438630477,7.502023572147751,0.3675675675675676,,Predicted
Kepler-296 Af,0.024651680253159877,0.161,63.33627,0.255,Primary Transit,Kepler-296 A,-0.23,0.38,0.37,3544.33,-1.826350913997674,241927.0475164393,0.0252969152324693,2426924366269442.5,1.027027027027027,0.002541987395216,-0.5934598195660449,1.4901960784313726,0.0157887415851928,7.502023572147751,0.4351351351351351,,Predicted
Kepler-297 b,0.03706166610354081,0.2507,38.86848956,0.2125,Primary Transit,Kepler-297,-0.1,1.04,0.89,5783.0,-1.3834982738178894,157441.24854590365,0.0343511387473545,2.47682259235858e+16,1.1685393258426966,0.0064499547792564,-0.6726410656136697,4.894117647058824,0.0257277813293036,1.4752421737693429,0.2816853932584269,,Predicted
Kepler-297 d,0.08775165120146668,0.635,150.0189511,0.523,Primary Transit,Kepler-297,-0.1,1.04,0.89,5783.0,-0.4541302800894454,157321.17546342424,0.0219046053285925,4088927323471810.5,1.1685393258426966,0.0042327985587415,-0.2814983111327257,1.988527724665392,0.0066658245019552,1.4752421737693429,0.7134831460674157,,Predicted
Kepler-298 b,0.0370266920443176,0.175,10.475464,0.08,Primary Transit,Kepler-298,-0.121,0.65,0.58,4465.0,-1.742969305058623,214326.847686125,0.0479840152736305,6.210204175791015e+16,1.120689655172414,0.0167057039191772,-1.0969100130080565,8.125,0.0954611652524413,3.331419902415024,0.3017241379310345,,Predicted
Kepler-298 c,0.0478981546734384,0.172,22.92881,0.136,Primary Transit,Kepler-298,-0.121,0.65,0.58,4465.0,-1.760260802168684,209000.00954741405,0.0372681007769885,2.148859576398275e+16,1.120689655172414,0.0075014795796205,-0.8664610916297825,4.779411764705882,0.043613253369887,3.331419902415024,0.296551724137931,,Predicted
Kepler-298 d,0.07772621807918872,0.223,77.473633,0.305,Primary Transit,Kepler-298,-0.121,0.65,0.58,4465.0,-1.5005835075220182,211547.7087586605,0.0247357900292319,4272540362812416.0,1.120689655172414,0.0028783986417675,-0.5157001606532142,2.1311475409836067,0.0129076172276573,3.331419902415024,0.3844827586206897,,Predicted
Kepler-299 b,0.009412259490613467,0.118,2.927128,0.04,Primary Transit,Kepler-299,-0.0519999999999999,0.97,1.03,5617.0,-2.137070654516472,133876.22388099998,0.0858614356075933,6.221537352342006e+17,0.941747572815534,0.0403125520988491,-1.3979400086720375,24.25,0.3416317974478738,0.8876874095725648,0.1145631067961164,,Predicted
Kepler-299 c,0.039267820747313435,0.236,6.885875,0.07,Primary Transit,Kepler-299,-0.0519999999999999,0.97,1.03,5617.0,-1.443923473956527,138236.95194059765,0.0638732145882071,2.0315224007647363e+17,0.941747572815534,0.0342730589794325,-1.154901959985743,13.857142857142856,0.1452248261840361,0.8876874095725648,0.2291262135922329,,Predicted
Kepler-299 d,0.025212163067622556,0.166,15.054786,0.118,Primary Transit,Kepler-299,-0.0519999999999999,0.97,1.03,5617.0,-1.7957674906255938,137944.10669165058,0.0492478515634291,7.149138009011211e+16,0.941747572815534,0.0110263938657115,-0.9281179926938746,8.220338983050848,0.0664240594319972,0.8876874095725648,0.1611650485436893,,Predicted
Kepler-299 e,0.02752684959996393,0.167,38.285489,0.22,Primary Transit,Kepler-299,-0.0519999999999999,0.97,1.03,5617.0,-1.7897614665653818,137657.65101137498,0.0361050832491524,2.056706562757688e+16,0.941747572815534,0.0043619659657474,-0.6575773191777937,4.409090909090909,0.0261195566811227,0.8876874095725648,0.1621359223300971,,Predicted
Kepler-300 b,0.016425999157718956,0.149,10.446347,0.094,Primary Transit,Kepler-300,-0.238,0.94,0.9,5986.0,-1.903808973036678,131384.8637156615,0.0565383687594219,1.4530854121575555e+17,1.0444444444444445,0.0142633592393589,-1.0268721464003014,10.0,0.0957272432171744,1.2894375857338818,0.1655555555555555,,Predicted
Kepler-300 c,0.02738493960697462,0.201,40.714955,0.232,Primary Transit,Kepler-300,-0.238,0.94,0.9,5986.0,-1.6044503709230613,132752.8836524042,0.0358025445752221,2.3854530881807668e+16,1.0444444444444445,0.0049367609518418,-0.6345120151091003,4.051724137931034,0.0245609997604074,1.2894375857338818,0.2233333333333333,,Predicted
Kepler-301 Ab,0.009561460792795377,0.12,2.508553,0.036,Primary Transit,Kepler-301 A,-0.178,0.91,0.9,5815.0,-2.120263536200091,134877.36097841652,0.0901693809373232,8.822544848384453e+17,1.011111111111111,0.0478363423057037,-1.4436974992327127,25.277777777777786,0.3986361858808643,1.2482853223593964,0.1333333333333333,,Predicted
Kepler-301 Ac,0.009911290685406447,0.12,5.419026,0.06,Primary Transit,Kepler-301 A,-0.178,0.91,0.9,5815.0,-2.120263536200091,135952.97587350002,0.0695680586199024,3.1761161454184026e+17,1.011111111111111,0.0221442008213284,-1.2218487496163564,15.166666666666668,0.1845350068444034,1.2482853223593964,0.1333333333333333,,Predicted
Kepler-301 Ad,0.016420065718679357,0.156,13.751243,0.112,Primary Transit,Kepler-301 A,-0.178,0.91,0.9,5815.0,-1.8578992717326,134595.28463027926,0.0511747741207186,9.115129243866589e+16,1.011111111111111,0.0113444290090721,-0.9507819773298184,8.125,0.0727206987761033,1.2482853223593964,0.1733333333333333,,Predicted
Kepler-302 b,0.035281382997600974,0.362,30.184104,0.193,Primary Transit,Kepler-302,-0.238,0.9482,1.22,5740.0,-1.016111067156366,126731.5218508931,0.0401752778311942,2.9142912447582484e+16,0.9957332605531296,0.0119930676093615,-0.7144426909922262,11.632943684351554,0.0331300210203357,1.146640925529523,0.2967213114754098,,Predicted
Kepler-302 c,1.7496393364843632,1.111,127.282184,0.503,Primary Transit,Kepler-302,-0.238,0.9482,1.22,5740.0,0.1052605106574929,127300.84373514066,0.0248302009769987,4290536485895759.0,0.9957332605531296,0.0087286371516063,-0.2984320149440726,11.632943684351554,0.0078565590923549,1.146640925529523,0.910655737704918,,Predicted
Kepler-303 b,0.0020320241407379724,0.079,1.937055,0.024,Primary Transit,Kepler-303,0.102,0.59,0.48,3944.0,-2.538307426515116,271425.20782877604,0.0778483044478913,4.200733610737778e+17,1.2291666666666667,0.0407835606113404,-1.619788758288394,24.58333333333333,0.5162476026751951,5.334924768518519,0.1645833333333333,,Predicted
Kepler-303 c,0.004413308332506936,0.102,7.061149,0.057,Primary Transit,Kepler-303,0.102,0.59,0.48,3944.0,-2.282782465697866,269231.6945035773,0.0507200120701654,7.447283963634842e+16,1.2291666666666667,0.0144452411356848,-1.2441251443275083,10.350877192982455,0.1416200111341652,5.334924768518519,0.2125,,Predicted
Kepler-304 b,0.04531753190724678,0.255,3.295709,0.039,Primary Transit,Kepler-304,0.523,0.8,0.69,4731.0,-1.3664917338237108,183106.5562919301,0.074352507147932,3.293688914755562e+17,1.1594202898550727,0.0773733360560656,-1.408935392973501,20.512820512820515,0.3034248472786887,2.43524530530366,0.3695652173913044,,Predicted
Kepler-304 c,0.025468545460622834,0.194,5.315946,0.054,Primary Transit,Kepler-304,0.523,0.8,0.69,4731.0,-1.6398971199188088,179465.0324830819,0.0638253297884699,1.7180044030669446e+17,1.1594202898550727,0.036493974919986,-1.2676062401770316,14.814814814814817,0.188113272783433,2.43524530530366,0.2811594202898551,,Predicted
Kepler-304 d,0.022475886945244675,0.245,9.653471,0.08,Primary Transit,Kepler-304,0.523,0.8,0.69,4731.0,-1.40649706843741,182010.7467731269,0.0520698538975635,7.827657561473765e+16,1.1594202898550727,0.0253794723162269,-1.0969100130080565,10.0,0.1035896829233754,2.43524530530366,0.3550724637681159,,Predicted
Kepler-304 e,0.013692444152880139,0.107,1.49914695,0.0241967043106966,Primary Transit,Kepler-304,0.523,0.8,0.69,4731.0,-2.234926444520231,158642.57812499985,0.1014125913454569,8.556563102661148e+17,1.1594202898550727,0.0713739236837322,-1.6162437826620686,33.0623538531379,0.6670460157358156,2.43524530530366,0.1550724637681159,,Predicted
Kepler-305 d,0.03670597750316032,0.242,16.738661,0.121,Primary Transit,Kepler-305,-0.071,0.83,0.79,5100.0,-1.4188175528254507,158155.8704853635,0.0454197275498159,4.620723311249232e+16,1.050632911392405,0.0144575483068806,-0.91721462968355,6.859504132231405,0.0597419351523995,1.6834368072302597,0.3063291139240506,,Predicted
Kepler-305 e,0.026093861012182248,0.16,3.20538,0.040654547414577,Primary Transit,Kepler-305,-0.071,0.83,0.79,5100.0,-1.8325814637483104,152908.50903614453,0.079691036627578,4.093195076603485e+17,1.050632911392405,0.0499160785928657,-1.3908908693417106,20.41592030372466,0.3119754912054109,1.6834368072302597,0.2025316455696202,,Predicted
Kepler-306 b,0.013149161781141432,0.136,4.646186,0.05,Primary Transit,Kepler-306,0.155,0.82,0.72,4954.0,-1.995100393246085,172696.35477276798,0.0676165924823025,2.409261831029824e+17,1.1388888888888888,0.0292713206057613,-1.3010299956639813,16.4,0.2152302985717747,2.19693072702332,0.1888888888888889,,Predicted
Kepler-306 c,0.020810361523639083,0.21,7.240193,0.067,Primary Transit,Kepler-306,0.155,0.82,0.72,4954.0,-1.5606477482646683,174291.36787852555,0.0581439494197229,1.3417586494931074e+17,1.1388888888888888,0.0290047516689126,-1.1739251972991736,12.238805970149253,0.1381178650900604,2.19693072702332,0.2916666666666667,,Predicted
Kepler-306 d,0.030649806699317647,0.22,17.326644,0.12,Primary Transit,Kepler-306,0.155,0.82,0.72,4954.0,-1.5141277326297755,173734.1390640834,0.0435157689429961,4.182746234426778e+16,1.1388888888888888,0.0126972078378247,-0.9208187539523752,6.833333333333333,0.0577145810810218,2.19693072702332,0.3055555555555556,,Predicted
Kepler-306 e,0.035463456865046955,0.203,44.840975,0.227,Primary Transit,Kepler-306,0.155,0.82,0.72,4954.0,-1.5945492999403497,171898.6724254778,0.0318075836827759,1.1688863703108074e+16,1.1388888888888888,0.0045271094127636,-0.6439741428068773,3.612334801762114,0.0223010315899687,2.19693072702332,0.2819444444444445,,Predicted
Kepler-308 b,0.04816908252045107,0.189,9.694928,0.09,Primary Transit,Kepler-308,-0.112,1.0044,0.94,5895.0,-1.666008263922495,128932.2756175364,0.0583280946125812,1.4909058500625002e+17,0.9957332605531296,0.0194947296153205,-1.0457574905606752,11.632943684351554,0.1031467175413783,1.146640925529523,0.201063829787234,,Predicted
Kepler-308 c,0.037945873924331804,0.193,15.38231,0.123,Primary Transit,Kepler-308,-0.112,1.0044,0.94,5895.0,-1.6450650900772514,127153.343541532,0.0502415952339466,7.982244289448245e+16,0.9957332605531296,0.0125468801499904,-0.910094888560602,11.632943684351554,0.0650097417097952,1.146640925529523,0.2053191489361702,,Predicted
Kepler-309 b,0.012404559259370122,0.139,5.923653,0.059,Primary Transit,Kepler-309,0.415,0.9186,0.72,4713.0,-1.973281345851445,170853.2267875927,0.0625809670356443,1.4173781574035075e+17,0.9957332605531296,0.0234652502433886,-1.2291479883578558,11.632943684351554,0.1688147499524364,1.146640925529523,0.1930555555555556,,Predicted
Kepler-309 c,0.04679373923564098,0.224,105.356383,0.401,Primary Transit,Kepler-309,0.415,0.9186,0.72,4713.0,-1.4961092271270973,172142.69068658765,0.0239146147241882,3068322563865653.0,0.9957332605531296,0.0021261170289036,-0.3968556273798176,11.632943684351554,0.0094915938790343,1.146640925529523,0.3111111111111111,,Predicted
