name,mass,radius,orbital_period,semi_major_axis,eccentricity,temp_calculated,detection_type,star_name,star_metallicity,star_mass,star_radius,star_teff
TOI-1080 b,,0.107,4.009455014176688,0.0272,0.13899999999999998,368.0,Primary Transit,TOI-1080,-0.25,0.16700000000000004,0.2,3065.0
TOI-1097 b,,0.25765,9.188526,0.08956436177588512,0.18,1266.6,Primary Transit,TOI-1097,-0.07,1.08,1.0,5881.0
TOI-1097 c,,0.2311,13.900148,0.11802779292722108,0.3,1266.6,Primary Transit,TOI-1097,-0.07,1.08,1.0,5881.0
TOI-1098 Ab,,0.285,10.18271,0.113,0.2,1525.0,Primary Transit,TOI-1098 A,0.08,1.21,1.19,6200.0
TOI-1105 b,,0.25935,10.8680523,0.0883097125292115,0.36060000000000003,594.0,Primary Transit,TOI-1105,-0.1228,0.74,0.756,4664.0
TOI-1107 b,3.35,1.3,4.0782387,0.0561,0.025,1728.0,Primary Transit,TOI-1107,-0.1,1.35,1.81,6311.0
TOI-1117 b,0.028,0.2195,2.22816,0.033,0.0,1538.0,Primary Transit,TOI-1117,0.136,0.97,1.05,5635.0
TOI-1130 b,0.0623,0.3265,4.074554,0.0453,0.05216,825.0,Primary Transit,TOI-1130,0.17,0.684,0.687,4250.0
TOI-1130 c,1.057,1.16,8.3501898,0.0731,0.0398,773.0,Primary Transit,TOI-1130,0.17,0.684,0.687,4250.0
TOI-1135 b,0.06428,0.8,8.027729,0.082,0.07,1050.0,Primary Transit,TOI-1135,0.0,1.125,1.16,6122.0
TOI-1136 b,0.011,0.17,4.17278,0.05106,0.026999999999999996,1216.0,Primary Transit,TOI-1136,0.07,1.022,0.968,5770.0
TOI-1136 c,0.01988,0.25685,6.2574,0.0669,0.11,1062.0,Primary Transit,TOI-1136,0.07,1.022,0.968,5770.0
TOI-1136 d,0.02627,0.4128,12.5199,0.1062,0.042,843.0,Primary Transit,TOI-1136,0.07,1.022,0.968,5770.0
TOI-1136 e,0.0191,0.23544,18.802,0.139,0.055,736.0,Primary Transit,TOI-1136,0.07,1.022,0.968,5770.0
TOI-1136 f,0.02586,0.3462,26.3213,0.174,0.0030000000000000027,658.0,Primary Transit,TOI-1136,0.07,1.022,0.968,5770.0
TOI-1136 g,0.038,0.2257,39.544,0.229,0.04,574.0,Primary Transit,TOI-1136,0.07,1.022,0.968,5770.0
TOI-1173 Ab,0.0821,0.723,7.06387,0.07,0.03,864.0,Primary Transit,TOI-1173 A,0.14,0.91,0.93,5350.0
TOI-1174 b,0.101,0.2105,8.953458,0.08,0.0,723.0,Primary Transit,TOI-1174,-0.13300000000000003,0.85,0.76,5077.0
TOI-1181 b,1.18,1.3,2.103195,0.03636716725290135,0.0774,1470.2,Primary Transit,TOI-1181,0.12,1.38,1.9,6260.0
TOI-1184 b,0.0214,0.215,5.748432,0.056,0.0,1293.2,Primary Transit,TOI-1184,0.020800000000000003,0.71,0.69,4534.0
TOI-1194 b,0.456,0.767,2.310644,0.0343,0.076,1391.0,Primary Transit,TOI-1194,0.29,1.0,0.963,5340.0
TOI-1199 b,0.239,0.938,3.671463,0.04988,0.03,1486.0,Primary Transit,TOI-1199,0.44,1.23,1.45,5710.0
TOI-1201 Ab,0.01976,0.21545,2.4919863,0.0287,0.0,703.0,Primary Transit,TOI-1201 A,0.05,0.512,0.508,3476.0
TOI-1203 Ab,0.01104,0.1356,4.1572888,0.04869,0.067,1361.2,Primary Transit,TOI-1203 A,-0.39,0.886,1.179,5737.0
TOI-1203 Ad,0.02325,0.26033,25.502672,0.1632,0.032,743.6,Primary Transit,TOI-1203 A,-0.39,0.886,1.179,5737.0
TOI-1221 b,3.5,0.2596,91.68278,0.39,0.21000000000000002,400.0,Primary Transit,TOI-1221,0.0,1.03,0.993,5700.0
TOI-1224 b,,0.187,4.1782745,0.0355,0.20794,541.0,Primary Transit,TOI-1224,-0.19799999999999998,0.4,0.404,3326.0
TOI-1224 c,,0.2569,17.945466,0.10049703343140244,0.0,1132.8,Primary Transit,TOI-1224,-0.062200000000000005,0.4,0.404,3326.0
TOI-1226 b,,0.2079,3.92878505676442,0.049709880841339905,0.7001999999999999,1123.0,Primary Transit,TOI-1226,0.129,1.01,0.987,5668.0
TOI-1227 Bb,,0.854,27.36397,0.0886,0.057999999999999996,425.79999999999995,Radial Velocity,TOI-1227 B,0.00040000000000001753,0.17000000000000004,0.56,3072.0
TOI-122 b,0.0277,0.2427,5.0780375,0.0392,0.11479999999999999,431.0,Primary Transit,TOI-122,-0.134,0.31200000000000017,0.334,3403.0
TOI-1230 b,,0.29,25.06,0.17801328429432112,0.14300000000000002,1165.8,Primary Transit,TOI-1230,0.0474,1.14,1.153,6083.0
TOI-1231 b,0.0485,0.3256,24.245586,0.1288,0.087,330.0,Primary Transit,TOI-1231,0.05,0.485,0.476,3562.0
TOI-1232 b,0.964,0.975,14.256,0.117,0.065,1431.6000000000001,Primary Transit,TOI-1232,0.0274,1.05,1.096,5818.0
TOI-1235 b,0.0186,0.15113,3.444717,0.03826,0.24380000000000002,775.0,Primary Transit,TOI-1235,0.33,0.63,0.619,3997.0
TOI-1238 b,0.01183,0.1079,0.764597,0.0139,0.25,1130.0,Primary Transit,TOI-1238,0.31000000000000005,0.59,0.58,4089.0
TOI-1238 c,0.02618,0.1882,3.294736,0.037,0.15,700.0,Primary Transit,TOI-1238,0.31000000000000005,0.59,0.58,4089.0
TOI-1243 b,0.0242,0.2079,4.6594779,0.0437,0.0998,450.0,Primary Transit,TOI-1243,-0.2,0.515,0.511,3515.0
TOI-1244 b,0.0208,0.2025,6.4003,0.061,0.0,1177.6,Primary Transit,TOI-1244,-0.02319999999999999,0.73,0.72,4600.0
TOI-1246 Ab,0.0255,0.2685,4.30744,0.049,0.034,1221.4,Primary Transit,TOI-1246 A,0.17,0.87,0.86,5141.0
TOI-1246 Ac,0.0277,0.2239,5.904144,0.061,0.034,1221.4,Primary Transit,TOI-1246 A,0.17,0.87,0.86,5141.0
TOI-1246 Ad,0.0167,0.3131,18.6559,0.131,0.034,1221.4,Primary Transit,TOI-1246 A,0.17,0.87,0.86,5141.0
TOI-1246 Ae,0.0466,0.3372,37.9216,0.211,0.034,1221.4,Primary Transit,TOI-1246 A,0.17,0.87,0.86,5141.0
TOI-1247 b,0.0179,0.2239,15.92346,0.12678127141874845,0.42000000000000004,815.0,Primary Transit,TOI-1247,-0.11200000000000002,1.02,1.076,5712.0
TOI-1248 Ab,0.0862,0.607,4.3601561,0.051,0.0,1473.0000000000002,Primary Transit,TOI-1248 A,-0.03380000000000001,0.89,0.87,5227.0
TOI-1249 b,0.0374,0.2899,13.079151,0.109,0.0,1102.0,Primary Transit,TOI-1249,-0.17340000000000003,0.95,1.0,5453.0
TOI-1259 Ab,0.415,1.035,3.4779792,0.0408,0.0,963.0,Primary Transit,TOI-1259 A,-0.5,0.744,0.711,4775.0
TOI-125 b,0.0299,0.2432,4.65382,0.05186,0.194,1037.0,Primary Transit,TOI-125,-0.02,0.859,0.848,5320.0
TOI-125 c,0.02086,0.24614,9.15059,0.0814,0.066,827.8,Primary Transit,TOI-125,-0.02,0.859,0.848,5320.0
TOI-125 d,0.0428,0.2614,19.98,0.137,0.168,638.1,Primary Transit,TOI-125,-0.02,0.859,0.848,5320.0
TOI-1260 b,0.02693,0.215,3.127463,0.0367,0.0,871.0,Primary Transit,TOI-1260,-0.07720000000000002,0.66,0.65,4227.0
TOI-1260 c,0.0415,0.2462,7.493134,0.0657,0.0,651.0,Primary Transit,TOI-1260,-0.114,0.66,0.65,4227.0
TOI-1260 d,0.03725,0.2783,16.608,0.1116,0.0,499.0,Primary Transit,TOI-1260,-0.021600000000000005,0.66,0.65,4227.0
TOI-1266 b,0.01381,0.2337,10.894841,0.0728,0.22000000000000003,425.0,Primary Transit,TOI-1266,-0.05,0.45,0.42,3600.0
TOI-1266 c,0.00934,0.19,18.801611,0.1047,0.34,354.0,Primary Transit,TOI-1266,-0.05,0.45,0.42,3600.0
TOI-1268 b,0.29,0.82,8.1577094,0.072,0.09,919.0,Primary Transit,TOI-1268,0.24999999999999997,0.96,0.92,5200.0
TOI-1269 b,0.0201,0.2025,4.2529913,0.05,0.0,914.8,Primary Transit,TOI-1269,0.033720000000000014,1.19,0.94,5517.0
TOI-1269 c,0.0214,0.1989,9.237885,0.083,0.0,914.8,Primary Transit,TOI-1269,0.033720000000000014,1.19,0.94,5517.0
TOI-1272 b,0.0774,0.3693,3.31599,0.0412,0.338,961.0,Primary Transit,TOI-1272,0.11489200000000001,0.9380000000000001,0.94,5573.0
TOI-1273 b,0.222,0.99,4.631296,0.0549,0.055,1211.0,Primary Transit,TOI-1273,0.07,1.06,1.06,5690.0
TOI-1279 b,0.0334,0.2373,9.614216,0.0847,0.008999999999999994,851.4,Primary Transit,TOI-1279,-0.034,0.96,0.84,5477.0
TOI-1288 b,0.132,0.4675,2.6998,0.0429,0.064,1266.0,Primary Transit,TOI-1288,0.07,0.89,1.01,5225.0
TOI-128 Ab,,0.1981,4.9404764,0.054,0.054569999999999994,1344.0,Primary Transit,TOI-128 A,-0.11259999999999999,0.85,1.13,6060.0
TOI-1291 b,,0.45089,7.16199,0.0785681101430558,0.05484,1649.0,Primary Transit,TOI-1291,0.03480000000000001,1.2,1.81,6230.0
TOI-1294 b,0.1957,0.8199,3.91529,0.0489,0.07,968.8,Primary Transit,TOI-1294,0.27,1.02,1.581,5714.0
TOI-1295 b,1.42,1.4,3.1968838,0.047,0.024000000000000007,2360.0,Primary Transit,TOI-1295,0.15999999999999998,1.32,1.74,6269.0
TOI-1296 b,,1.231,3.9443715,0.0497,0.055,1562.0,Primary Transit,TOI-1296,0.44,1.17,1.664,5603.0
TOI-1298 b,0.356,0.841,4.537164,0.059,0.032,1388.0,Primary Transit,TOI-1298,0.49,1.44,1.412,5889.0
TOI-132 Ab,0.0705,0.3051,2.1097019,0.026,0.059,1395.0,Primary Transit,TOI-132 A,0.15999999999999998,0.97,0.9,5397.0
TOI-1333 Ab,2.37,1.396,4.720219,0.0626,0.073,1679.0,Primary Transit,TOI-1333 A,0.12,1.464,1.925,6274.0
TOI-1338 (AB)b,0.069,0.5986,95.174,0.4607,0.088,724.0,Primary Transit,TOI-1338,-0.4,0.8460000000000001,3.1,5723.0
TOI-1346 b,,0.1989,5.502558,0.05805118927629526,0.0574,928.0,Primary Transit,TOI-1346,-0.01,0.82,0.78,5099.0
TOI-1346 c,,0.2935,1.7622538,0.027173589219706713,0.037599999999999995,1324.0,Primary Transit,TOI-1346,-0.01,0.82,0.78,5099.0
TOI-1347 b,0.0384,0.161,0.847423431,0.0171,0.0,1400.0,Primary Transit,TOI-1347,0.04000000000000001,0.913,0.83,5464.0
TOI-1347 c,0.0088,0.143,4.841962,0.05525029421028733,0.0,1000.0,Primary Transit,TOI-1347,0.04000000000000001,0.913,0.83,5464.0
TOI-1386 b,0.148,0.54,25.83839,0.1732,0.06,676.0,Primary Transit,TOI-1386,-0.08500000000000002,0.81,0.94,5573.0
TOI-139 b,6.6119,0.2192,11.07085,0.08734413721810234,0.057999999999999996,561.0,Primary Transit,TOI-139,0.05399999999999999,0.69,0.7,4405.0
TOI-1408 b,1.866,2.23,4.42587,0.05778,0.0022999999999999965,1580.4,Primary Transit,TOI-1408,0.24999999999999997,1.31,1.53,6117.0
TOI-1408 c,0.0239,0.1981,2.1664,0.03587,0.1353,1276.32,Primary Transit,TOI-1408,0.24999999999999997,1.31,1.53,6117.0
TOI-1410 Ab,0.0393,0.277,1.21687,0.0207,0.0,1236.7,Primary Transit,TOI-1410 A,-0.02379999999999999,0.71,0.78,4507.0
TOI-1411 Ab,0.0063,0.1213,1.4520358,0.02122,0.13999999999999999,1136.0,Primary Transit,TOI-1411 A,-0.3022,0.59,0.66,4266.0
TOI-1416 b,0.01095,0.1445,1.0697564,0.019,0.0,1517.0,Primary Transit,TOI-1416,0.08,0.798,0.793,4884.0
TOI-1420 b,0.079,1.0608,6.9561063,0.071,0.17,957.0,Primary Transit,TOI-1420,0.29,0.987,0.923,5493.0
TOI-1422 b,0.0299,0.3417,12.99894,0.107,0.04,870.0,Primary Transit,TOI-1422,-0.09,0.981,1.019,5840.0
TOI-1422 c,0.044,0.2329,34.5633,0.205,0.14,628.0,Primary Transit,TOI-1422,-0.09,0.981,1.019,5840.0
TOI-1430 b,0.01306,0.1766,7.4341325,0.0706,0.0,813.0,Primary Transit,TOI-1430,-0.01,0.843,0.789,5037.0
TOI-1431 b,3.14,1.508,2.65022,0.047,0.009999999999999995,2370.0,Primary Transit,TOI-1431,0.43000000000000005,1.9,1.92,7690.0
TOI-1437 b,0.0302,0.1998,18.840942,0.14,0.17,1099.2,Primary Transit,TOI-1437,-0.492,1.1,1.17,6008.0
TOI-1439 b,0.1211,0.3256,27.644,0.192,0.16,1043.2,Primary Transit,TOI-1439,0.026000000000000002,1.0,1.62,5873.0
TOI-1442 b,0.005,0.1044,0.41,0.0071,0.145,1072.0,Primary Transit,TOI-1442,0.023999999999999983,0.29000000000000004,0.31,3330.0
TOI-1443 b,0.094,0.196,23.540678,0.147,0.0,582.0,Primary Transit,TOI-1443,0.0023999999999999837,0.89,0.75,5236.0
TOI-1444 b,0.01218,0.12463,0.4702694,0.01176278584905371,0.0,1456.6000000000001,Primary Transit,TOI-1444,0.13,0.934,0.907,5430.0
TOI-1448 b,0.0614,0.2453,8.112245,0.0567,0.36,389.0,Primary Transit,TOI-1448,0.37,0.37,0.38,3412.0
TOI-1450 Ab,0.00396,0.1008,2.0439276,0.02491760953645124,0.0494,722.0,Primary Transit,TOI-1450 A,-0.12,0.47,0.474,3437.0
TOI-1451 b,0.0478,0.2329,16.537944,0.127,0.0,1226.0,Primary Transit,TOI-1451,0.05919999999999999,1.04,1.028,5800.0
TOI-1452 Ab,0.01517,0.14917,11.06201,0.061,0.0,300.0,Primary Transit,TOI-1452 A,-0.07,0.249,0.275,3185.0
TOI-1453 Ab,0.0039,0.1044,4.3135225,0.047150555142015875,0.0,1385.2,Primary Transit,TOI-1453 A,-0.31,0.715,0.72,4975.0
TOI-1453 Ac,0.00928,0.1981,6.5886982,0.06253625096330082,0.0,1385.2,Primary Transit,TOI-1453 A,-0.31,0.715,0.72,4975.0
TOI-1466 b,,0.21474,1.8718991,0.026314776564336367,0.023999999999999987,1001.0,Primary Transit,TOI-1466,0.1148,0.66,0.75,4201.0
TOI-1467 b,0.028,0.1633,5.97199,0.0495,0.0,526.0,Primary Transit,TOI-1467,-0.013999999999999997,0.49,0.49,3834.0
TOI-1468 b,0.0101,0.1142,1.8805136,0.0208,0.0418,682.2,Primary Transit,TOI-1468,-0.039999999999999994,0.33899999999999997,0.344,3496.0
TOI-1468 c,0.02089,0.18414,15.532482,0.0849,0.0632,337.5,Primary Transit,TOI-1468,-0.039999999999999994,0.33899999999999997,0.344,3496.0
TOI-1470 b,0.02303,0.1945,2.527093,0.0285,0.3,640.0,Primary Transit,TOI-1470,0.0,0.471,0.469,3709.0
TOI-1470 c,0.02278,0.2204,18.08816,0.106,0.5,330.0,Primary Transit,TOI-1470,0.0,0.471,0.469,3709.0
TOI-1471 b,0.031,0.348,20.772907,0.1438,0.22000000000000003,663.0,Primary Transit,TOI-1471,-0.068,1.022,0.9662,5609.0
TOI-1471 c,0.0576,0.29824,52.563491,0.2669,0.23000000000000004,487.0,Primary Transit,TOI-1471,0.0184,1.022,0.9662,5609.0
TOI-1472 b,0.0519,0.3711,6.36381,0.065,0.0,1687.8,Primary Transit,TOI-1472,0.04640000000000001,0.86,0.86,5100.0
TOI-1472 c,0.06648,0.2971,15.5381747,0.116,0.17,662.0,Primary Transit,TOI-1472,-0.040400000000000005,0.86,0.86,5100.0
TOI-1473 Ab,0.034,0.2186,5.254467,0.06189535096660102,0.0,1194.0,Primary Transit,TOI-1473 A,-0.07440000000000001,1.09,0.99,5958.0
TOI-1478 b,0.847,1.06,10.180249,0.0903,0.025,918.0,Primary Transit,TOI-1478,0.08,0.946,1.05,5595.0
TOI-150 b,2.51,1.255,5.857487,0.0643,0.262,1404.0,Primary Transit,TOI-150,0.24999999999999997,1.249,1.551,6029.0
TOI-1516 Ab,3.05,1.57,2.05601399,0.0322,0.12,1988.0,Primary Transit,TOI-1516 A,-0.3,1.1,1.35,6426.0
TOI-1518 b,1.83,1.878,1.90261131,0.03712,0.009999999999999995,2892.0,Primary Transit,TOI-1518,-0.1,1.79,1.95,7300.0
TOI-1533 b,0.0884,0.2578,3.6457974,0.0445,0.0,1084.0,Primary Transit,TOI-1533,0.24,0.88,0.849,5146.0
TOI-1533 c,0.1152,0.669,8.0637926,0.076,0.0,829.0,Primary Transit,TOI-1533,0.24,0.88,0.849,5146.0
TOI-157 b,1.18,1.286,2.0845435,0.0318,0.0,1588.0,Primary Transit,TOI-157,0.24,0.948,1.167,5404.0
TOI-159 Ab,3.49,1.622,3.7628396,0.056,0.24,1209.6,Primary Transit,TOI-159 A,0.3,1.66,1.62,7294.0
TOI-1601 b,0.99,1.239,5.331751,0.06864,0.036,1619.0,Primary Transit,TOI-1601,0.329,1.517,2.186,5948.0
TOI-1605 b,0.6963,0.9225,8.7099,0.08258,0.28,1416.0,Primary Transit,TOI-1605,0.0,0.989,1.593,5597.0
TOI-1634 Ab,0.01545,0.1597,0.989343,0.01545,0.16,924.0,Primary Transit,TOI-1634 A,0.23,0.502,0.45,3550.0
TOI-163 b,1.22,1.489,4.231306,0.058,0.0,1669.0,Primary Transit,TOI-163,0.21999999999999997,1.4352,1.648,6495.0
TOI-1648 b,0.0233,0.2266,7.331602,0.0694,0.18,799.0,Primary Transit,TOI-1648,-0.10600000000000001,0.82,0.83,4836.0
TOI-1669 b,0.0132,0.214,2.68005,0.0761,0.08126994191674733,964.7135467756585,Primary Transit,TOI-1669,-0.0013422812997046184,0.9367040345199569,0.94,5573.0
TOI-1670 b,0.0434,0.1838,10.98462,0.103,0.59,1062.0,Primary Transit,TOI-1670,0.09,1.21,1.316,6170.0
TOI-1670 c,0.58,0.97,40.7750145,0.249,0.067,684.0,Primary Transit,TOI-1670,0.09,1.21,1.316,6170.0
TOI-1680 b,0.01001,0.13079,4.8026,0.03144,0.0,485.99999999999994,Primary Transit,TOI-1680,0.09,0.17999999999999994,0.213,3224.0
TOI-1683 b,0.025,0.232,3.05752578,0.036,0.057999999999999996,927.0,Primary Transit,TOI-1683,0.05399999999999999,0.69,0.695,4402.0
TOI-1685 b,0.00966,0.1267,0.66813923,0.01164,0.0,1000.0,Primary Transit,TOI-1685,-0.13,0.495,0.492,3434.0
TOI-1691 b,0.0459,0.2614,16.7369,0.126,0.0,1208.6000000000001,Primary Transit,TOI-1691,-0.1228,1.03,1.0,5760.0
TOI-1693 b,0.0088,0.1258,1.7666957,0.0226,0.05159999999999999,764.0,Primary Transit,TOI-1693,-0.514,0.49,0.46,3499.0
TOI-1694 b,0.0809,0.48702,3.77018,0.0761,0.1152,1137.0,Primary Transit,TOI-1694,-0.014600000000000004,0.8136,0.94,5573.0
TOI-1695 b,0.0182,0.17,3.1342788,0.033548,0.1,590.0,Primary Transit,TOI-1695,0.0,0.54,0.53,3630.0
TOI-1696 Ab,0.1787,0.2891,2.50031,0.0235,0.0,533.0,Primary Transit,TOI-1696 A,0.336,0.255,0.2775,3185.0
TOI-169 b,0.791,1.086,2.2554477,0.03524,0.0,1715.0,Primary Transit,TOI-169,0.24,1.147,1.288,5880.0
TOI-1710 Ab,0.0579,0.4595,24.283385,0.164,0.185,730.0,Primary Transit,TOI-1710 A,0.1,0.984,0.968,5665.0
TOI-1716 b,0.0151,0.2471,8.0824,0.081,0.0,914.8,Primary Transit,TOI-1716,0.033720000000000014,1.19,0.94,5878.0
TOI-1718 b,,0.37854,5.5870396,0.06115691464618473,0.1598,948.0,Primary Transit,TOI-1718,0.2,0.93,0.94,5378.0
TOI-1722 b,,0.34481,9.605,0.09452870467498477,0.0021999999999999936,1210.2,Primary Transit,TOI-1722,0.09980000000000001,1.162,1.094,6137.0
TOI-1723 b,0.0327,0.27,13.72641,0.114,0.0,1208.6000000000001,Primary Transit,TOI-1723,-0.1228,1.03,1.09,5573.0
TOI-1728 b,0.08426,0.4505,3.49151,0.0391,0.05700000000000001,767.0,Primary Transit,TOI-1728,0.24999999999999997,0.646,0.6243,3980.0
TOI-172 Ab,5.41,0.965,9.47721,0.0913,0.3805,1198.0,Primary Transit,TOI-172 A,0.146,1.124,1.774,5644.0
TOI-1732 b,,0.19832,4.11922311925856,0.04346067020254639,0.05159999999999999,658.0,Primary Transit,TOI-1732,-0.00500000000000001,0.614,0.632,3876.0
TOI-1736 Ab,0.0387,0.2837,7.073091,0.073,0.0,1099.78,Primary Transit,TOI-1736 A,0.13800000000000004,1.08,1.15,5807.0
TOI-1739 b,0.013,0.15122,8.303342,0.0742,0.15839999999999999,756.0,Primary Transit,TOI-1739,0.07,0.79,0.751,4922.0
TOI-1742 b,0.0305,0.2114,21.269084,0.154,0.3,1155.0,Primary Transit,TOI-1742,-0.0038000000000000043,1.02,1.16,5707.0
TOI-1743 b,0.0145,0.1633,4.266046,0.0359,0.052000000000000005,485.0,Primary Transit,TOI-1743,0.21999999999999997,0.33899999999999997,0.338,3277.0
TOI-1744 Ab,,0.265,22.341702927,0.16680213390675286,0.69,915.4,Primary Transit,TOI-1744 A,-0.005599999999999998,1.18,1.139,6179.0
TOI-1749 Ab,0.06,0.124,2.38839,0.0291,0.020000000000000004,831.0,Primary Transit,TOI-1749 A,-0.26,0.58,0.55,3985.0
TOI-1749 Ac,0.0066,0.1891,4.4929,0.0443,0.007000000000000006,673.0,Primary Transit,TOI-1749 A,-0.26,0.58,0.55,3985.0
TOI-1749 Ad,0.0135,0.2248,9.0497,0.0707,0.015,533.0,Primary Transit,TOI-1749 A,-0.26,0.58,0.55,3985.0
TOI-1750 b,,0.23365,11.3373613975694,0.09192561268441791,0.2636,613.0,Primary Transit,TOI-1750,0.007999999999999998,0.767,0.768,4765.0
TOI-1751 b,0.0538,0.2489,37.468489,0.2115,0.26,1265.6,Primary Transit,TOI-1751,-0.5,1.15,1.17,6116.0
TOI-1752 b,0.01284,0.1508,0.9351861,0.01624,0.107,1036.0,Primary Transit,TOI-1752,-0.11,0.524,0.53,3762.0
TOI-1752 c,0.0164,0.116,32.71443,0.1614,0.0312,291.0,Primary Transit,TOI-1752,-0.11,0.524,0.53,3762.0
TOI-1753 b,0.0522,0.2088,5.3846104,0.059,0.0,1391.6,Primary Transit,TOI-1753,0.03799999999999999,1.02,0.95,5700.0
TOI-1756 b,,0.1526,2.78301136608212,0.03237414706254763,0.027399999999999994,696.0,Primary Transit,TOI-1756,-0.008200000000000004,0.556,0.562,3756.0
TOI-1758 b,0.0217,0.303,20.705127,0.138,0.0,1151.4,Primary Transit,TOI-1758,-0.086,0.88,0.8,5170.0
TOI-1759 Ab,0.0214,0.273,18.849975,0.1176,0.0,433.0,Primary Transit,TOI-1759 A,0.2,0.61,0.6,4036.0
TOI-1775 b,0.302,0.776,10.2405549,0.082,0.0,760.0,Primary Transit,TOI-1775,-0.07999999999999999,0.9,0.84,5251.0
TOI-1776 b,0.0044,0.1088,2.799868,0.0378,0.0,1391.6,Primary Transit,TOI-1776,0.03799999999999999,1.02,0.95,5724.0
TOI-1778 b,0.02637,0.24133,6.527282,0.072,0.23000000000000004,989.8,Primary Transit,TOI-1778,0.18,1.17,1.31,6046.0
TOI-1782 b,,0.16407,1.829024227,0.02574,0.07980000000000001,624.2,Primary Transit,TOI-1782,-0.12199999999999998,0.68,0.668,4336.0
TOI-1782 c,,0.21126,4.987641028,0.05024,0.07980000000000001,624.2,Primary Transit,TOI-1782,-0.12199999999999998,0.68,0.668,4336.0
TOI-1789 b,0.7,1.4,3.208666,0.04873,0.0558,1929.0,Primary Transit,TOI-1789,0.37,1.499,2.172,5984.0
TOI-178 b,0.00472,0.10278,1.914558,0.02607,0.22899999999999998,1040.0,Primary Transit,TOI-178,-0.23,0.65,0.651,4316.0
TOI-178 c,0.01501,0.1489,3.23845,0.037,0.18,873.0,Primary Transit,TOI-178,-0.23,0.65,0.651,4316.0
TOI-178 d,0.00947,0.22946,6.5577,0.0592,0.0694,690.0,Primary Transit,TOI-178,-0.23,0.65,0.651,4316.0
TOI-178 e,0.01214,0.1969,9.961881,0.0783,0.2034,600.0,Primary Transit,TOI-178,-0.23,0.65,0.651,4316.0
TOI-178 f,0.02429,0.20403,15.231915,0.1039,0.1136,521.0,Primary Transit,TOI-178,-0.23,0.65,0.651,4316.0
TOI-178 g,0.0124,0.256,20.7095,0.1275,0.238,470.0,Primary Transit,TOI-178,-0.23,0.65,0.651,4316.0
TOI-1794 b,0.0274,0.27,8.765528,0.082,0.0,1391.6,Primary Transit,TOI-1794,0.03799999999999999,1.02,1.3,5707.0
TOI-1798 b,0.0205,0.2462,8.02154,0.074,0.0,1544.4,Primary Transit,TOI-1798,0.02120000000000001,0.87,0.78,5165.0
TOI-1798 c,0.0176,0.125,0.4378146,0.0107,0.0,2122.0,Primary Transit,TOI-1798,-0.04440000000000002,0.87,0.78,5165.0
TOI-1799 b,0.013,0.1445,7.085738,0.071,0.0,1280.0,Primary Transit,TOI-1799,0.014200000000000003,1.0,0.96,5690.0
TOI-179 Ab,0.0758,0.2436,4.1374386,0.0476,0.34,935.0,Primary Transit,TOI-179 A,-0.05,0.807,0.798,5083.0
TOI-1801 Ab,0.018214,0.1865,10.64396,0.078,0.074,490.0,Primary Transit,TOI-1801 A,-0.08859999999999998,0.54,0.55,3815.0
TOI-1803 b,0.0324,0.2668,6.293287,0.06,0.11599999999999999,747.0,Primary Transit,TOI-1803,0.014,0.756,0.715,4687.0
TOI-1803 c,0.019,0.3827,12.885779,0.097,0.22980000000000006,588.0,Primary Transit,TOI-1803,0.014,0.756,0.715,4687.0
TOI-1806 b,,0.303,15.1454693,0.0877,0.26488000000000006,337.0,Primary Transit,TOI-1806,-0.22200000000000003,0.39,0.4,3272.0
TOI-1807 b,0.00809,0.1222,0.549374,0.012,0.0,1499.0,Primary Transit,TOI-1807,-0.029,0.75,0.68,4757.0
TOI-1811 b,0.974,1.0,3.7130818,0.04393,0.061,961.0,Primary Transit,TOI-1811,0.32,0.819,0.773,4673.0
TOI-1814 b,,0.4586,6.36846268332472,0.0761,0.04279999999999999,998.0,Primary Transit,TOI-1814,0.33,0.9988,2.39,4971.0
TOI-181 b,0.1567,0.598,4.532055,0.049,0.19,877.0,Primary Transit,TOI-181,0.27199999999999996,0.781,0.74,4994.0
TOI-1820 Ab,2.3,1.12,4.8607,0.069,0.043,1295.0,Primary Transit,TOI-1820 A,0.14,1.04,1.51,5734.0
TOI-1823 b,0.2121,0.6727,38.8,0.212,0.0,486.0,"Radial Velocity, Primary Transit",TOI-1823,0.243,0.841,0.805,4927.0
TOI-1824 Ab,0.0582,0.2346,22.80857,0.149,0.0,577.0,Primary Transit,TOI-1824 A,0.05,0.85,0.8,5180.0
TOI-1836 Ab,0.092,0.78188,20.38084,0.1577,0.13,1211.0,Primary Transit,TOI-1836 A,-0.098,1.29,1.611,6369.0
TOI-1836 Ac,0.025,0.232,1.7727471,0.03089,0.0,2007.6,Primary Transit,TOI-1836 A,-0.098,1.29,1.611,6369.0
TOI-1839 b,,0.1981,1.22,0.02220848486178261,0.09028,1073.6,Primary Transit,TOI-1839,0.252,0.934,0.848,5382.7
TOI-1839 c,,0.215,4.02,0.04917711859419834,0.09028,1073.6,Primary Transit,TOI-1839,0.252,0.934,0.848,5382.7
TOI-1842 b,0.214,1.04,9.5739,0.1,0.037599999999999995,1748.4,Primary Transit,TOI-1842,0.21999999999999997,1.46,2.02,6230.0
TOI-1846 b,0.0138,0.15987,3.9306737,0.03646,0.17500000000000002,568.0,Primary Transit,TOI-1846,0.169,0.4179999999999999,0.397,3568.0
